id_EXIST,lang,tweet,label,label_id
200919,en,@JPSteven21 @AlsoACarpenter @NeilShenvi @deonteleologist Right &amp; that’s Essentialism which is Man Made Systems &gt;&gt;&gt; Logos. The next step is to point out the essentialism &amp; they can (1) remain silent and be complicit in an Essentialist/Idolatrous Praxis or (2) speak up by picking one of the two termini (essentialist vs. pulling-back). 👉 https://t.co/EImtDdWhR9,-,0
200920,en,@RayRayInTheBay Why do you need to teach kids about gender essentialism?,DIRECT,1
200921,en,"everyday sexism, brought to you by the 2021 century#seriously https://t.co/WsByAitu8G",-,0
200922,en,"the amount of filth in my mentions after this story was...something https://t.co/2XZ9WEGPZs the new lawsuit detailing ""nightmarish conditions of rampant sexual harassment"" at #tesla is both heartbreaking and unsurprising. her lawsuit also blames @elonmusk's tweets, as it should",REPORTED,3
200923,en,"""You learn that 'nothing' is necessary armour you must carry with you"" -- left utterly speechless by @kimmoorepoet's reading of her poem about how women and young girls expereince everyday sexism @BBCWomensHour",-,0
200924,en,I can’t understand how a math teacher would discourage passionate young women from taking as much math as possible. She WANTS to take the harder class. She likes working hard at math.Everyday sexism. 🤬,REPORTED,3
200925,en,@SusanMc10960664 @joannaccherry @caldo6419 @BorisJohnson Called undermining authority and everyday sexism,-,0
200926,en,There still a lot of work needed to be done in STEM fields when it comes to how we conduct ourselves as men towards women. This article is spot on.  https://t.co/CtxrydogK9,JUDGEMENTAL,2
200927,en,"The reality of policing, everyday sexism and misogyny.  ‘They joke about raping women and stuffing them in the boot': female police officers tell their work stories https://t.co/9nEeNguIXF",REPORTED,3
200928,en,"Bad Feminist, Invisible Women, Feminism is for Everybody, On Intersectionality, Too Fat Too Slutty Too Loud,We Should All Be Feminists, Everyday Sexism, What We Talk About When We Talk About Rape, A Room of One's Own, Girl Women Other, The Color Purple, Circe, The Golden Notebook",JUDGEMENTAL,2
200929,en,Eutelsat Signs up to French #StOpE Initiative Against Everyday Sexism in the Workplace https://t.co/X0iGT6MyXw https://t.co/WoZNvc4a0z,-,0
200930,en,"“The release of the [human rights commission investigation] report was blocked by firefighters’ union chief Peter Marshall, who denied claims the state’s fire services were beset by “everyday sexism” …that placed women at risk of harm.” https://t.co/GEQiNqMfop",REPORTED,3
200931,en,"""An HBO miniseries on [Catherine the Great] expected viewers to welcome a 70-something Helen Mirren playing a 30-something in perpetual fury about everyday sexism.""Why I stopped watching historical dramas. https://t.co/SF0vnQUJL0",-,0
200932,en,#BookRelease The Trial by Laura BatesHive Books: https://t.co/Tobk0puaTZ Amazon: https://t.co/dJcsdxsxhO https://t.co/yQsFJ8aCHd,-,0
200934,en,★★ Crying 'Wolf' | Everyday Sexism https://t.co/JW8YdQzk1H #RandomReview,-,0
200935,en,"Everyday sexism. Katie Price, 43, arrives at court to be sentenced for drink-driving https://t.co/Ntt8sb3jIi @MailOnline",-,0
200936,en,An example of everyday sexism in our universities and major discrimination against women. https://t.co/kuJNBQNnlP,REPORTED,3
200937,en,@aztextheegg @David_Challen @pritipatel What about the warning signs before this happened? The 'joking' about killing women and stuffing their bodies into the boots of cars? His nickname 'The Rapist'? The testimony from female officers about the misogyny they have to put up with as detailed by Everyday Sexism?,REPORTED,3
200938,en,@TJGriffiths @simonschusterUK Everyday Sexism is worth the time!,DIRECT,1
200939,en,".@MicrosoftAU MD ANZ Steven Worrall says workplace harassment is a “scourge on our society” - leaders have to realise that just because they are not hearing about it, it doesn’t mean it isn’t happening. #STANDUP #GenderEquality @champs_change @LizBroderickhttps://t.co/cisd5OicLP",-,0
200941,en,"@dhar_nandini Don't know if self-exoticization is always a matter of being complicit. English *is* a native language, it came to us through invaders/rulers as most others did. Sure, it belongs to the privileged, but almost the entirety of our anti-colonialist discourse is articulated in Eng.",-,0
200942,en,In the presence of power asymmetries the line between #localization and exoticization or othering can quickly become blurred. The is value in seeing what human beings have in common despite different local circumstances. That is the principle of humanity.,-,0
200943,en,"The exoticization dream sequences of Zendaya. The native fremen women are coded for Asian, black, and middle eastern woman. If that’s not orientalism then I don’t know what is. I’m bringing this up because the film is about colonization.",DIRECT,1
200944,en,"just go for that ""urbex"" bullshit people love and have future lara excavate former olympic villages and missile silos. you sidestep the colonialism and the exoticization of other cultures, and you deal constantly with the excesses of American culture",-,0
200945,en,@poppy_haze @gatorneiljr @cybersygh Hey I'm one of those and while I have nothing but love for femboys it's certainly not a term I'd use to describe myself. Also please be mindful of accepting the exoticization of third genders by cissexist anthropologists uncritically. https://t.co/uI8tOv5CmD,-,0
200946,en,Exoticization of my mental illness is not empathy!https://t.co/TWFOxGkHlh,-,0
200947,en,Let alone it’s mimetic function of reinstating the exoticization of Asian flavors present throughout American restaurants. An ontological and aesthetic expansion of the white relationship to the exotic that also serves to be anti-black. https://t.co/cJcA3ESY4c,-,0
200948,en,"ICYMI: dodgy language skills, relentless exoticization, and a bizarre obsession with stoats. I read Clavell's SHOGUN so you don't have to. https://t.co/e0HOOylZXM",-,0
200949,en,@SkinnyLilLegend Having been in an industry that glorifies this and related behaviors: can confirm. Exoticization and fetishization are absolutely rampant and have been since they rammed their boats into Africa. Except now it’s a different kind of socially acceptable 🤢 it’ll never not be weird.,-,0
200950,en,"@PeterCurtin4 @SonnyBunch @dandrezner But this is professional journalism, not someone being twee to entertain their friends. This is something strange; I can't figure out whether it's condescension or exoticization or what, but it's not normal.",-,0
200951,en,"""representation without justice is mere exoticization"" https://t.co/2iBLTZPXVI",-,0
200952,en,"@oldmaidentype @jot_au the too simple explanation ""they use drums and that's cool, we use psychotherapy and that's crap"" could be basic exoticization, and could end up encouraging prejudice like ""psychotherapy is useless, to fight depression you just need to go sunbathing, it's up to you""",-,0
200953,en,"@JenSchmahl @Siubhan_H @Stonekettle I get that “Oriental” in this context is a descriptor of a product, not a person, but it’s still squicky because it implies an outdated concept of exoticization. Considering the location of the product though, it ain’t surprising!",-,0
200954,en,"@manijadegarcia heavy thread. first, thank you for honouring us with sharing this content 💚i think there is a lot of exoticization with people who have psychotic symptoms. we love stories about exotic, hard-to-imagine experiences.i think a lot of that lxp is co-opted and used to build /2",-,0
200955,en,"@WNK_Life @Galaxie_Nachoes 2/2...racism in the hobby and outside it more difficult. So yes, they're being called out about it. Because it's more exoticization and dodgy concepts that we don't need to deal with on top of the regular ones.",-,0
200956,en,I kno this 🧵 angered ppl &amp; while I disagree w/its premise-Josephine Baker did capitalize off racial ambiguity/colorist exoticization &amp; those same opportunities werent as available to darker skinned African American female entertainers..This delves into it w/her role in La Créole https://t.co/hTeHMIs0Xc https://t.co/u78Ais8nNe,-,0
200957,en,"@citizentvkenya @RasAmani Exoticization of an otherwise neglected community. (Also, I wouldn't put past that lot to send in usurpers).",-,0
200958,en,"Then came d Americans. We were enamored. #Kasmala talaga. We fell hard. Our former colonial masters were harsh bt these new wyt saviors gave us chocolates, taught us their language, nvm d exoticization— what’s a lil’ public exhibition @ a fair? We can play d part of zoo animals",-,0
200959,en,"re the village bride: so the thing is, i think f is a compelling &amp; interesting character, but a lot of the vibes in the ep are otherwise off. queercoded villain, off-putting clothing choices (saku's whole outfit, f's heels), exoticization of indigenous culture(!!!!!) https://t.co/FkEoCzDhRt",-,0
200960,en,"at the same time the exoticization - sometimes self-exoticization - I see of cultural outputs from countries like Japan or Korea, which presupposes that those cultures are SO different that EU/US folks couldn’t POSSIBLY understand… it’s a whole thing.",-,0
200961,en,I make jokes about myself being fat as fuck because it takes the fun out of other people doing it to me instead :),-,0
200962,en,@MaleWifeNo1 not to mention the blatant fat phobia and admittance to eating plain roasted chicken... sheesh,-,0
200963,en,@madeenkalia @Trader_XO @Crypto_Chase @DeFiGod1 Extra fat bid at $52.,-,0
200964,en,"The difference is despite her being famous and possibly having a lot of money she still doesn't have that many options. So she's not curving every other person that ask her out. Fat females usually just say ""yes"" to anyone who ask until they find a relationship that works. https://t.co/cp4TOFA8EN",DIRECT,1
200965,en,"Resurge may be a completely natural compound supplement designed to enhance deep sleep, regenerate metabolism, burn fat and reduce .https://t.co/bDPDaultUw#weightloss #health #fitness #fatburner #nutrition #workout #weightlosstips #loseweight #women #nutrition #nutritiontips https://t.co/dJ2g1rOASH",-,0
